providedExternalId	providedName	parseRelation	parsedExternalId	parsedName	parsedAuthority	parsedRank	parsedCommonNames	parsedPath	parsedPathIds	parsedPathNames	parsedPathAuthorships	parsedNameSource	parsedNameSourceUrl	parsedNameSourceAccessedAt	alignRelation	alignedCatalogName	alignedExternalId	alignedName	alignedAuthorship	alignedRank	alignedCommonNames	alignedKingdomName	alignedKingdomId	alignedKingdomAuthorship	alignedPhylumName	alignedPhylumId	alignedPhylumAuthorship	alignedClassName	alignedClassId	alignedClassAuthorship	alignedOrderName	alignedOrderId	alignedOrderAuthorship	alignedFamilyName	alignedFamilyId	alignedFamilyAuthorship	alignedSubfamilyName	alignedSubfamilyId	alignedSubfamilyAuthorship	alignedTribeName	alignedTribeId	alignedTribeAuthorship	alignedSubtribeName	alignedSubtribeId	alignedSubtribeAuthorship	alignedGenusName	alignedGenusId	alignedGenusAuthorship	alignedSubgenusName	alignedSubgenusId	alignedSubgenusAuthorship	alignedSpeciesName	alignedSpeciesId	alignedSpeciesAuthorship	alignedSubspeciesName	alignedSubspeciesId	alignedSubspeciesAuthorship	alignedPath	alignedPathIds	alignedPathNames	alignedPathAuthorships	alignedNameSource	alignedNameSourceUrl	alignedNameSourceAccessedAt
	Leuconotopicus	SAME_AS		Leuconotopicus								gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	wfo		Leuconotopicus																																												wfo	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	batnames		Leuconotopicus albolarvatus																																												batnames	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	col	https://www.catalogueoflife.org/data/taxon/7VPRN	Leuconotopicus albolarvatus	(Cassin, 1850)	species		Animalia	COL:N		Chordata	COL:CH2		Aves	COL:V2		Piciformes	COL:3TR		Picidae	COL:625L8		Picinae	COL:K5T								Leuconotopicus	COL:7P9V4	Malherbe, 1845				Leuconotopicus albolarvatus	COL:7VPRN	(Cassin, 1850)				Biota | Animalia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Sarcopterygii | Tetrapoda | Amniota | Aves | Piciformes | Picidae | Picinae | Leuconotopicus | Leuconotopicus albolarvatus	COL:5T6MX | COL:N | COL:CH2 | COL:8V4V3 | COL:8V4V5 | COL:8VVWB | COL:8VSMX | COL:9CK8W | COL:8VLBH | COL:V2 | COL:3TR | COL:625L8 | COL:K5T | COL:7P9V4 | COL:7VPRN	unranked | kingdom | phylum | subphylum | infraphylum | parvphylum | gigaclass | megaclass | superclass | class | order | family | subfamily | genus | species	|  |  |  |  |  |  |  |  |  |  |  |  | Malherbe, 1845 | (Cassin, 1850)	col	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	discoverlife		Leuconotopicus albolarvatus																																												discoverlife	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	gbif	http://www.gbif.org/species/9128444	Leuconotopicus albolarvatus	(Cassin, 1850)	species		Animalia	GBIF:1		Chordata	GBIF:44		Aves	GBIF:212		Piciformes	GBIF:724		Picidae	GBIF:9333											Leuconotopicus	GBIF:4845041	Malherbe, 1845				Leuconotopicus albolarvatus	GBIF:9128444	(Cassin, 1850)				Animalia | Chordata | Aves | Piciformes | Picidae | Leuconotopicus | Leuconotopicus albolarvatus	GBIF:1 | GBIF:44 | GBIF:212 | GBIF:724 | GBIF:9333 | GBIF:4845041 | GBIF:9128444	kingdom | phylum | class | order | family | genus | species	|  |  |  |  | Malherbe, 1845 | (Cassin, 1850)	gbif	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	itis	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=1145286	Leuconotopicus albolarvatus	(Cassin, 1850)	species		Animalia	ITIS:202423		Chordata	ITIS:158852		Aves	ITIS:174371		Piciformes	ITIS:178140		Picidae	ITIS:178148		Picinae	ITIS:553479								Leuconotopicus	ITIS:1145209	Malherbe, 1845				Leuconotopicus albolarvatus	ITIS:1145286	(Cassin, 1850)				Animalia | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Tetrapoda | Aves | Piciformes | Picidae | Picinae | Leuconotopicus | Leuconotopicus albolarvatus	ITIS:202423 | ITIS:914154 | ITIS:914156 | ITIS:158852 | ITIS:331030 | ITIS:914179 | ITIS:914181 | ITIS:174371 | ITIS:178140 | ITIS:178148 | ITIS:553479 | ITIS:1145209 | ITIS:1145286	kingdom | subkingdom | infrakingdom | phylum | subphylum | infraphylum | superclass | class | order | family | subfamily | genus | species	|  |  |  |  |  |  |  |  |  |  | Malherbe, 1845 | (Cassin, 1850)	itis	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	mdd		Leuconotopicus albolarvatus																																												mdd	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	SAME_AS	ncbi	https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=165738	Leuconotopicus albolarvatus	(Cassin, 1850)	species		Metazoa	NCBI:33208		Chordata	NCBI:7711		Aves	NCBI:8782		Piciformes	NCBI:9219		Picidae	NCBI:9220											Leuconotopicus	NCBI:2821868					Leuconotopicus albolarvatus	NCBI:165738	(Cassin, 1850)				root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Sauropsida | Sauria | Archelosauria | Archosauria | Dinosauria | Saurischia | Theropoda | Coelurosauria | Aves | Neognathae | Piciformes | Picidae | Leuconotopicus | Leuconotopicus albolarvatus	NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33154 | NCBI:33208 | NCBI:6072 | NCBI:33213 | NCBI:33511 | NCBI:7711 | NCBI:89593 | NCBI:7742 | NCBI:7776 | NCBI:117570 | NCBI:117571 | NCBI:8287 | NCBI:1338369 | NCBI:32523 | NCBI:32524 | NCBI:8457 | NCBI:32561 | NCBI:1329799 | NCBI:8492 | NCBI:436486 | NCBI:436489 | NCBI:436491 | NCBI:436492 | NCBI:8782 | NCBI:8825 | NCBI:9219 | NCBI:9220 | NCBI:2821868 | NCBI:165738	|  | superkingdom | clade | kingdom | clade | clade | clade | phylum | subphylum | clade | clade | clade | clade | superclass | clade | clade | clade | clade | clade | clade | clade | clade | clade | clade | clade | class | infraclass | order | family | genus | species	|  |  | Cavalier-Smith 1987 |  |  |  |  |  |  | Cuvier, 1812 |  |  |  |  |  |  |  |  |  | Crawfort et al. 2014 |  |  |  |  |  |  |  |  |  |  | (Cassin, 1850)	ncbi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	ott	https://tree.opentreeoflife.org/opentree/ottol@878373	Picoides albolarvatus		species		Metazoa	OTT:691846		Chordata	OTT:125642		Aves	OTT:81461		Sauria	OTT:329823		Picidae	OTT:1020138											Picoides	OTT:427898					Picoides albolarvatus	OTT:878373					life | cellular organisms | Eukaryota | Opisthokonta | Holozoa | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Sauropsida | Sauria | Archelosauria | Archosauria | Dinosauria | Saurischia | Theropoda | Coelurosauria | Aves | Neognathae | Piciformes | Picidae | Picoides | Picoides albolarvatus	OTT:805080 | OTT:93302 | OTT:304358 | OTT:332573 | OTT:5246131 | OTT:691846 | OTT:641038 | OTT:117569 | OTT:147604 | OTT:125642 | OTT:947318 | OTT:801601 | OTT:278114 | OTT:114656 | OTT:114654 | OTT:458402 | OTT:4940726 | OTT:229562 | OTT:229560 | OTT:639642 | OTT:329823 | OTT:4947372 | OTT:335588 | OTT:90215 | OTT:90223 | OTT:664350 | OTT:664351 | OTT:81461 | OTT:241846 | OTT:472432 | OTT:1020138 | OTT:427898 | OTT:878373	|  | domain |  |  | kingdom |  |  |  | phylum | subphylum | subphylum | superclass |  |  | superclass |  | superclass |  |  | order |  |  | order | order |  |  | class | infraclass | order | family | genus | species	|  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |	ott	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	pbdb		Leuconotopicus albolarvatus																																												pbdb	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	plazi		Leuconotopicus albolarvatus																																												plazi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	tpt		Leuconotopicus albolarvatus																																												tpt	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Leuconotopicus albolarvatus	SAME_AS		Leuconotopicus albolarvatus		species		Leuconotopicus | albolarvatus		genus | specificEpithet		gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	wfo		Leuconotopicus albolarvatus																																												wfo	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	batnames		Magnoliopsida																																												batnames	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	col	https://www.catalogueoflife.org/data/taxon/MG	Magnoliopsida		class		Plantae	COL:P		Tracheophyta	COL:TP		Magnoliopsida	COL:MG																													Biota | Plantae | Tracheophyta | Magnoliopsida	COL:5T6MX | COL:P | COL:TP | COL:MG	unranked | kingdom | phylum | class	|  |  |	col	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	discoverlife		Magnoliopsida																																												discoverlife	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	gbif	http://www.gbif.org/species/220	Magnoliopsida		class		Plantae	GBIF:6		Tracheophyta	GBIF:7707728		Magnoliopsida	GBIF:220																													Plantae | Tracheophyta | Magnoliopsida	GBIF:6 | GBIF:7707728 | GBIF:220	kingdom | phylum | class	|  |	gbif	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	itis	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=18063	Magnoliopsida		class		Plantae	ITIS:202422					Magnoliopsida	ITIS:18063																													Plantae | Viridiplantae | Streptophyta | Embryophyta | Tracheophyta | Spermatophytina | Magnoliopsida	ITIS:202422 | ITIS:954898 | ITIS:846494 | ITIS:954900 | ITIS:846496 | ITIS:846504 | ITIS:18063	kingdom | subkingdom | infrakingdom | superdivision | division | subdivision | class	|  |  |  |  |  |	itis	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	NONE	mdd		Magnoliopsida																																												mdd	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	SAME_AS	ncbi	https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=3398	Magnoliopsida		class		Viridiplantae	NCBI:33090	Cavalier-Smith, 1981	Streptophyta	NCBI:35493	Bremer, 1985	Magnoliopsida	NCBI:3398																													root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida	NCBI:1 | NCBI:131567 | NCBI:2759 | NCBI:33090 | NCBI:35493 | NCBI:131221 | NCBI:3193 | NCBI:58023 | NCBI:78536 | NCBI:58024 | NCBI:3398	|  | superkingdom | kingdom | phylum | subphylum | clade | clade | clade | clade | class	|  |  | Cavalier-Smith, 1981 | Bremer, 1985 |  |  | Sinnott ex Cavalier-Smith, 1998 |  |  |	ncbi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	ott	https://tree.opentreeoflife.org/opentree/ottol@99252	Magnoliopsida		class		Archaeplastida	OTT:5268475		Streptophyta	OTT:916750		Magnoliopsida	OTT:99252																													life | cellular organisms | Eukaryota | Archaeplastida | Chloroplastida | Streptophyta | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida	OTT:805080 | OTT:93302 | OTT:304358 | OTT:5268475 | OTT:361838 | OTT:916750 | OTT:56610 | OTT:10210 | OTT:1007992 | OTT:10218 | OTT:99252	|  | domain | kingdom | kingdom | phylum |  | phylum |  |  | class	|  |  |  |  |  |  |  |  |  |	ott	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	HAS_ACCEPTED_NAME	pbdb	https://paleobiodb.org/classic/checkTaxonInfo?taxon_no=55217	Magnoliopsida	P. Kenrick and P.R. Crane 1997	class		Eukaryota	PBDB:1	É. Chatton 1925	Spermatophyta	PBDB:55350	L. J. Hickey 1977	Magnoliopsida	PBDB:55217	P. Kenrick and P.R. Crane 1997																												Life | Eukaryota | Plantae | Spermatophyta | Magnoliopsida	PBDB:28595 | PBDB:1 | PBDB:54311 | PBDB:55350 | PBDB:55217	unranked clade | kingdom | kingdom | phylum | class	C. Linnaeus 1758 | É. Chatton 1925 | E. Haeckel 1866 | L. J. Hickey 1977 | P. Kenrick and P.R. Crane 1997	pbdb	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
	Magnoliopsida	SAME_AS		Magnoliopsida		class						gbif-parse	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48	OCCURS_IN	plazi	http://taxon-concept.plazi.org/id/Plantae/Magnoliopsida_Bosse_1913	Magnoliopsida		class																																						Plantae | Tracheophyta | Magnoliopsida		kingdom | phylum | class		plazi	https://linker.bio,https://zenodo.org/records/11105453/files,https://zenodo.org/records/10810821/files,https://zenodo.org/records/10045382/files,https://zenodo.org/records/10037817/files,https://zenodo.org/records/8327611/files	hash://sha256/83617875e84bb8ae7ac2a257ad50eb8e82d8935d975f465b8ee8f3a803f72b48
